# ID,farmer_ID,land_use,yield
15021,206,1,10
15022,350,1,10
15023,671,1,10
15024,988,1,10
15025,108,1,10
15026,350,1,10
15027,671,1,10
15028,430,1,10
15029,584,1,10
15030,177,1,10
15031,774,1,10
15032,671,1,10
15033,671,1,10
15034,140,1,10
15035,731,1,10
15036,177,1,10
15037,350,1,10
15038,430,1,10
15039,177,1,10
15040,681,1,10
15041,774,1,10
15042,671,1,10
15043,140,1,10
15044,736,1,10
15045,350,1,10
15046,988,1,10
15047,140,1,10
15048,584,1,10
15049,768,1,10
15050,350,1,10
15051,140,1,10
15052,140,1,10
15053,177,1,10
15054,127,1,10
15055,350,1,10
15056,350,1,10
15057,476,1,10
15058,988,1,10
15059,140,1,10
15060,177,1,10
15061,476,1,10
15062,177,1,10
15063,768,1,10
15064,681,1,10
15065,681,1,10
15066,127,1,10
15067,774,1,10
15068,350,1,10
15069,671,1,10
15070,988,1,10
15071,140,1,10
15072,678,1,10
15073,678,1,10
15074,466,1,10
15075,108,1,10
15076,774,1,10
15077,350,1,10
15078,350,1,10
15079,430,1,10
15080,988,1,10
15081,140,1,10
15082,584,1,10
15083,466,1,10
15084,108,1,10
15085,108,1,10
15086,774,1,10
15087,774,1,10
15088,459,1,10
15089,459,1,10
15090,140,1,10
15091,17,1,10
15092,171,1,10
15093,681,1,10
15094,681,1,10
15095,875,1,10
15096,476,1,10
15097,177,1,10
15098,177,1,10
15099,681,1,10
15100,350,1,10
15101,988,1,10
15102,177,1,10
15103,177,1,10
15104,681,1,10
15105,681,1,10
15106,671,1,10
15107,998,1,10
15108,171,1,10
15109,736,1,10
15110,774,1,10
15111,17,1,10
15112,681,1,10
15113,108,1,10
15114,774,1,10
15115,623,1,10
15116,177,1,10
15117,681,1,10
15118,108,1,10
15119,671,1,10
15120,584,1,10
15121,177,1,10
15122,768,1,10
15123,476,1,10
15124,681,1,10
15125,678,1,10
15126,774,1,10
15127,350,1,10
15128,623,1,10
15129,678,1,10
15130,678,1,10
15131,681,1,10
15132,350,1,10
15133,350,1,10
15134,678,1,10
15135,177,1,10
15136,459,1,10
15137,671,1,10
15138,623,1,10
15139,171,1,10
15140,171,1,10
15141,681,1,10
15142,127,1,10
15143,350,1,10
15144,671,1,10
15145,476,1,10
15146,177,1,10
15147,768,1,10
15148,459,1,10
15149,671,1,10
15150,476,1,10
15151,140,1,10
15152,584,1,10
15153,681,1,10
15154,108,1,10
15155,774,1,10
15156,350,1,10
15157,350,1,10
15158,671,1,10
15159,584,1,10
15160,177,1,10
15161,171,1,10
15162,768,1,10
15163,671,1,10
15164,671,1,10
15165,476,1,10
15166,177,1,10
15167,17,1,10
15168,17,1,10
15169,768,1,10
15170,768,1,10
15171,108,1,10
15172,774,1,10
15173,774,1,10
15174,350,1,10
15175,671,1,10
15176,671,1,10
15177,476,1,10
15178,988,1,10
15179,140,1,10
15180,736,1,10
15181,350,1,10
15182,988,1,10
15183,140,1,10
15184,177,1,10
15185,171,1,10
15186,171,1,10
15187,681,1,10
15188,108,1,10
15189,108,1,10
15190,774,1,10
15191,181,1,10
15192,623,1,10
15193,177,1,10
15194,768,1,10
15195,774,1,10
15196,350,1,10
15197,350,1,10
15198,476,1,10
15199,584,1,10
15200,774,1,10
15201,350,1,10
15202,476,1,10
15203,623,1,10
15204,171,1,10
15205,681,1,10
15206,774,1,10
15207,350,1,10
15208,671,1,10
15209,476,1,10
15210,476,1,10
15211,140,1,10
15212,108,1,10
15213,108,1,10
15214,716,1,10
15215,171,1,10
15216,459,1,10
15217,988,1,10
15218,988,1,10
15219,466,1,10
15220,108,1,10
15221,774,1,10
15222,350,1,10
15223,459,1,10
15224,988,1,10
15225,678,1,10
15226,681,1,10
15227,681,1,10
15228,350,1,10
15229,476,1,10
15230,17,1,10
15231,108,1,10
15232,350,1,10
15233,350,1,10
15234,476,1,10
15235,988,1,10
15236,774,1,10
15237,771,1,10
15238,350,1,10
15239,350,1,10
15240,459,1,10
15241,476,1,10
15242,584,1,10
15243,623,1,10
15244,17,1,10
15245,681,1,10
15246,681,1,10
15247,350,1,10
15248,350,1,10
15249,350,1,10
15250,459,1,10
15251,716,1,10
15252,476,1,10
15253,17,1,10
15254,681,1,10
15255,736,1,10
15256,774,1,10
15257,350,1,10
15258,476,1,10
15259,988,1,10
15260,623,1,10
15261,681,1,10
15262,774,1,10
15263,771,1,10
15264,350,1,10
15265,181,1,10
15266,623,1,10
15267,17,1,10
15268,774,1,10
15269,774,1,10
15270,671,1,10
15271,476,1,10
15272,476,1,10
15273,171,1,10
15274,350,1,10
15275,350,1,10
15276,459,1,10
15277,476,1,10
15278,681,1,10
15279,108,1,10
15280,671,1,10
15281,476,1,10
15282,171,1,10
15283,681,1,10
15284,108,1,10
15285,774,1,10
15286,476,1,10
15287,988,1,10
15288,623,1,10
15289,177,1,10
15290,108,1,10
15291,350,1,10
15292,459,1,10
15293,476,1,10
15294,998,1,10
15295,998,1,10
15296,459,1,10
15297,671,1,10
15298,998,1,10
15299,466,1,10
15300,171,1,10
15301,681,1,10
15302,108,1,10
15303,459,1,10
15304,171,1,10
15305,681,1,10
15306,774,1,10
15307,771,1,10
15308,459,1,10
15309,459,1,10
15310,140,1,10
15311,584,1,10
15312,108,1,10
15313,350,1,10
15314,459,1,10
15315,459,1,10
15316,623,1,10
15317,108,1,10
15318,350,1,10
15319,459,1,10
15320,584,1,10
15321,177,1,10
15322,17,1,10
15323,736,1,10
15324,476,1,10
15325,476,1,10
15326,177,1,10
15327,17,1,10
15328,171,1,10
15329,681,1,10
15330,350,1,10
15331,350,1,10
15332,459,1,10
15333,998,1,10
15334,108,1,10
15335,459,1,10
15336,459,1,10
15337,181,1,10
15338,177,1,10
15339,177,1,10
15340,171,1,10
15341,774,1,10
15342,774,1,10
15343,181,1,10
15344,774,1,10
15345,350,1,10
15346,476,1,10
15347,476,1,10
15348,584,1,10
15349,774,1,10
15350,350,1,10
15351,17,1,10
15352,774,1,10
15353,771,1,10
15354,350,1,10
15355,181,1,10
15356,623,1,10
15357,623,1,10
15358,17,1,10
15359,681,1,10
15360,774,1,10
15361,350,1,10
15362,476,1,10
15363,465,1,10
15364,774,1,10
15365,459,1,10
15366,177,1,10
15367,681,1,10
15368,774,1,10
15369,350,1,10
15370,476,1,10
15371,177,1,10
15372,17,1,10
15373,17,1,10
15374,774,1,10
15375,17,1,10
15376,476,1,10
15377,465,1,10
15378,140,1,10
15379,831,1,10
15380,108,1,10
15381,108,1,10
15382,350,1,10
15383,350,1,10
15384,350,1,10
15385,459,1,10
15386,459,1,10
15387,671,1,10
15388,998,1,10
15389,17,1,10
15390,171,1,10
15391,774,1,10
15392,459,1,10
15393,459,1,10
15394,476,1,10
15395,774,1,10
15396,775,1,10
15397,350,1,10
15398,459,1,10
15399,459,1,10
15400,465,1,10
15401,849,1,10
15402,350,1,10
15403,171,1,10
15404,736,1,10
15405,831,1,10
15406,774,1,10
15407,459,1,10
15408,17,1,10
15409,774,1,10
15410,350,1,10
15411,465,1,10
15412,584,1,10
15413,273,1,10
15414,108,1,10
15415,476,1,10
15416,177,1,10
15417,171,1,10
15418,476,1,10
15419,623,1,10
15420,623,1,10
15421,623,1,10
15422,771,1,10
15423,350,1,10
15424,350,1,10
15425,476,1,10
15426,465,1,10
15427,17,1,10
15428,736,1,10
15429,774,1,10
15430,771,1,10
15431,350,1,10
15432,459,1,10
15433,459,1,10
15434,998,1,10
15435,177,1,10
15436,17,1,10
15437,849,1,10
15438,681,1,10
15439,774,1,10
15440,775,1,10
15441,771,1,10
15442,623,1,10
15443,176,1,10
15444,17,1,10
15445,108,1,10
15446,774,1,10
15447,476,1,10
15448,476,1,10
15449,584,1,10
15450,623,1,10
15451,459,1,10
15452,998,1,10
15453,623,1,10
15454,983,1,10
15455,476,1,10
15456,983,1,10
15457,849,1,10
15458,108,1,10
15459,831,1,10
15460,447,1,10
15461,459,1,10
15462,459,1,10
15463,849,1,10
15464,831,1,10
15465,774,1,10
15466,774,1,10
15467,476,1,10
15468,465,1,10
15469,181,1,10
15470,736,1,10
15471,108,1,10
15472,775,1,10
15473,681,1,10
15474,736,1,10
15475,831,1,10
15476,774,1,10
15477,465,1,10
15478,171,1,10
15479,849,1,10
15480,459,1,10
15481,459,1,10
15482,181,1,10
15483,177,1,10
15484,736,1,10
15485,736,1,10
15486,771,1,10
15487,459,1,10
15488,476,1,10
15489,983,1,10
15490,736,1,10
15491,774,1,10
15492,459,1,10
15493,476,1,10
15494,774,1,10
15495,459,1,10
15496,476,1,10
15497,17,1,10
15498,736,1,10
15499,633,1,10
15500,476,1,10
15501,983,1,10
15502,736,1,10
15503,831,1,10
15504,176,1,10
15505,983,1,10
15506,736,1,10
15507,736,1,10
15508,459,1,10
15509,476,1,10
15510,176,1,10
15511,177,1,10
15512,17,1,10
15513,17,1,10
15514,17,1,10
15515,350,1,10
15516,476,1,10
15517,465,1,10
15518,465,1,10
15519,623,1,10
15520,849,1,10
15521,681,1,10
15522,459,1,10
15523,459,1,10
15524,623,1,10
15525,17,1,10
15526,736,1,10
15527,459,1,10
15528,465,1,10
15529,465,1,10
15530,17,1,10
15531,831,1,10
15532,447,1,10
15533,459,1,10
15534,998,1,10
15535,831,1,10
15536,774,1,10
15537,459,1,10
15538,476,1,10
15539,476,1,10
15540,17,1,10
15541,17,1,10
15542,831,1,10
15543,459,1,10
15544,17,1,10
15545,17,1,10
15546,831,1,10
15547,476,1,10
15548,623,1,10
15549,736,1,10
15550,831,1,10
15551,459,1,10
15552,476,1,10
15553,273,1,10
15554,17,1,10
15555,849,1,10
15556,633,1,10
15557,774,1,10
15558,476,1,10
15559,476,1,10
15560,623,1,10
15561,849,1,10
15562,350,1,10
15563,459,1,10
15564,459,1,10
15565,17,1,10
15566,17,1,10
15567,849,1,10
15568,476,1,10
15569,273,1,10
15570,831,1,10
15571,459,1,10
15572,17,1,10
15573,736,1,10
15574,476,1,10
15575,998,1,10
15576,350,1,10
15577,459,1,10
15578,998,1,10
15579,17,1,10
15580,350,1,10
15581,181,1,10
15582,998,1,10
15583,177,1,10
15584,983,1,10
15585,736,1,10
15586,831,1,10
15587,350,1,10
15588,459,1,10
15589,476,1,10
15590,72,1,10
15591,623,1,10
15592,17,1,10
15593,17,1,10
15594,17,1,10
15595,774,1,10
15596,459,1,10
15597,998,1,10
15598,177,1,10
15599,633,1,10
15600,831,1,10
15601,447,1,10
15602,447,1,10
15603,350,1,10
15604,459,1,10
15605,998,1,10
15606,831,1,10
15607,476,1,10
15608,181,1,10
15609,350,1,10
15610,476,1,10
15611,476,1,10
15612,476,1,10
15613,998,1,10
15614,998,1,10
15615,998,1,10
15616,17,1,10
15617,774,1,10
15618,350,1,10
15619,476,1,10
15620,181,1,10
15621,17,1,10
15622,849,1,10
15623,350,1,10
15624,459,1,10
15625,998,1,10
15626,736,1,10
15627,831,1,10
15628,350,1,10
15629,459,1,10
15630,476,1,10
15631,181,1,10
15632,736,1,10
15633,736,1,10
15634,831,1,10
15635,998,1,10
15636,17,1,10
15637,736,1,10
15638,831,1,10
15639,181,1,10
15640,17,1,10
15641,736,1,10
15642,736,1,10
15643,181,1,10
15644,736,1,10
15645,647,1,10
15646,459,1,10
15647,72,1,10
15648,17,1,10
15649,17,1,10
15650,17,1,10
15651,736,1,10
15652,574,1,10
15653,459,1,10
15654,736,1,10
15655,459,1,10
15656,476,1,10
15657,612,1,10
15658,465,1,10
15659,465,1,10
15660,623,1,10
15661,17,1,10
15662,633,1,10
15663,447,1,10
15664,465,1,10
15665,459,1,10
15666,72,1,10
15667,465,1,10
15668,17,1,10
15669,17,1,10
15670,633,1,10
15671,465,1,10
15672,998,1,10
15673,17,1,10
15674,623,1,10
15675,350,1,10
15676,465,1,10
15677,350,1,10
15678,476,1,10
15679,612,1,10
15680,736,1,10
15681,647,1,10
15682,459,1,10
15683,459,1,10
15684,17,1,10
15685,831,1,10
15686,447,1,10
15687,350,1,10
15688,459,1,10
15689,17,1,10
15690,459,1,10
15691,459,1,10
15692,459,1,10
15693,459,1,10
15694,990,1,10
15695,72,1,10
15696,17,1,10
15697,17,1,10
15698,849,1,10
15699,736,1,10
15700,831,1,10
15701,72,1,10
15702,745,1,10
15703,17,1,10
15704,849,1,10
15705,447,1,10
15706,736,1,10
15707,465,1,10
15708,998,1,10
15709,849,1,10
15710,476,1,10
15711,17,1,10
15712,459,1,10
15713,72,1,10
15714,72,1,10
15715,983,1,10
15716,983,1,10
15717,459,1,10
15718,17,1,10
15719,736,1,10
15720,831,1,10
15721,476,1,10
15722,17,1,10
15723,831,1,10
15724,831,1,10
15725,459,1,10
15726,476,1,10
15727,998,1,10
15728,831,1,10
15729,476,1,10
15730,350,1,10
15731,350,1,10
15732,459,1,10
15733,459,1,10
15734,459,1,10
15735,476,1,10
15736,647,1,10
15737,459,1,10
15738,459,1,10
15739,17,1,10
15740,736,1,10
15741,736,1,10
15742,476,1,10
15743,998,1,10
15744,647,1,10
15745,459,1,10
15746,612,1,10
15747,481,1,10
15748,17,1,10
15749,831,1,10
15750,459,1,10
15751,476,1,10
15752,481,1,10
15753,476,1,10
15754,476,1,10
15755,612,1,10
15756,745,1,10
15757,998,1,10
15758,998,1,10
15759,481,1,10
15760,459,1,10
15761,459,1,10
15762,459,1,10
15763,465,1,10
15764,17,1,10
15765,854,1,10
15766,998,1,10
15767,459,1,10
15768,459,1,10
15769,612,1,10
15770,611,1,10
15771,447,1,10
15772,998,1,10
15773,648,1,10
15774,17,1,10
15775,459,1,10
15776,612,1,10
15777,612,1,10
15778,611,1,10
15779,447,1,10
15780,459,1,10
15781,476,1,10
15782,17,1,10
15783,17,1,10
15784,17,1,10
15785,459,1,10
15786,476,1,10
15787,998,1,10
15788,983,1,10
15789,831,1,10
15790,647,1,10
15791,459,1,10
15792,459,1,10
15793,736,1,10
15794,612,1,10
15795,849,1,10
15796,611,1,10
15797,459,1,10
15798,612,1,10
15799,998,1,10
15800,185,1,10
15801,17,1,10
15802,17,1,10
15803,647,1,10
15804,647,1,10
15805,350,1,10
15806,459,1,10
15807,998,1,10
15808,17,1,10
15809,17,1,10
15810,849,1,10
15811,647,1,10
15812,647,1,10
15813,459,1,10
15814,745,1,10
15815,17,1,10
15816,308,1,10
15817,72,1,10
15818,612,1,10
15819,17,1,10
15820,459,1,10
15821,459,1,10
15822,72,1,10
15823,17,1,10
15824,983,1,10
15825,983,1,10
15826,849,1,10
15827,647,1,10
15828,611,1,10
15829,476,1,10
15830,612,1,10
15831,465,1,10
15832,181,1,10
15833,998,1,10
15834,17,1,10
15835,736,1,10
15836,611,1,10
15837,612,1,10
15838,647,1,10
15839,459,1,10
15840,459,1,10
15841,110,1,10
15842,612,1,10
15843,745,1,10
15844,185,1,10
15845,110,1,10
15846,612,1,10
15847,611,1,10
15848,562,1,10
15849,17,1,10
15850,611,1,10
15851,611,1,10
15852,612,1,10
15853,17,1,10
15854,849,1,10
15855,574,1,10
15856,647,1,10
15857,612,1,10
15858,817,1,10
15859,17,1,10
15860,574,1,10
15861,954,1,10
15862,476,1,10
15863,612,1,10
15864,612,1,10
15865,745,1,10
15866,17,1,10
15867,611,1,10
15868,447,1,10
15869,476,1,10
15870,181,1,10
15871,181,1,10
15872,648,1,10
15873,574,1,10
15874,574,1,10
15875,611,1,10
15876,447,1,10
15877,459,1,10
15878,817,1,10
15879,998,1,10
15880,648,1,10
15881,574,1,10
15882,647,1,10
15883,611,1,10
15884,447,1,10
15885,308,1,10
15886,308,1,10
15887,476,1,10
15888,459,1,10
15889,612,1,10
15890,231,1,10
15891,611,1,10
15892,459,1,10
15893,17,1,10
15894,849,1,10
15895,574,1,10
15896,231,1,10
15897,308,1,10
15898,459,1,10
15899,459,1,10
15900,612,1,10
15901,998,1,10
15902,185,1,10
15903,849,1,10
15904,611,1,10
15905,954,1,10
15906,465,1,10
15907,849,1,10
15908,562,1,10
15909,612,1,10
15910,17,1,10
15911,849,1,10
15912,647,1,10
15913,17,1,10
15914,17,1,10
15915,736,1,10
15916,647,1,10
15917,447,1,10
15918,562,1,10
15919,849,1,10
15920,676,1,10
15921,647,1,10
15922,447,1,10
15923,612,1,10
15924,17,1,10
15925,574,1,10
15926,647,1,10
15927,447,1,10
15928,447,1,10
15929,736,1,10
15930,574,1,10
15931,574,1,10
15932,647,1,10
15933,17,1,10
15934,849,1,10
15935,647,1,10
15936,447,1,10
15937,954,1,10
15938,459,1,10
15939,459,1,10
15940,998,1,10
15941,574,1,10
15942,574,1,10
15943,647,1,10
15944,611,1,10
15945,447,1,10
15946,459,1,10
15947,648,1,10
15948,447,1,10
15949,612,1,10
15950,648,1,10
15951,17,1,10
15952,459,1,10
15953,612,1,10
15954,612,1,10
15955,17,1,10
15956,72,1,10
15957,17,1,10
15958,231,1,10
15959,611,1,10
15960,612,1,10
15961,185,1,10
15962,17,1,10
15963,476,1,10
15964,110,1,10
15965,110,1,10
15966,562,1,10
15967,562,1,10
15968,574,1,10
15969,110,1,10
15970,562,1,10
15971,17,1,10
15972,676,1,10
15973,459,1,10
15974,17,1,10
15975,574,1,10
15976,611,1,10
15977,612,1,10
15978,849,1,10
15979,447,1,10
15980,110,1,10
15981,17,1,10
15982,17,1,10
15983,231,1,10
15984,447,1,10
15985,447,1,10
15986,308,1,10
15987,459,1,10
15988,17,1,10
15989,17,1,10
15990,849,1,10
15991,849,1,10
15992,459,1,10
15993,612,1,10
15994,17,1,10
15995,826,1,10
15996,308,1,10
15997,459,1,10
15998,849,1,10
15999,308,1,10
16000,17,1,10
16001,80,1,10
16002,231,1,10
16003,459,1,10
16004,459,1,10
16005,17,1,10
16006,562,1,10
16007,17,1,10
16008,849,1,10
16009,826,1,10
16010,459,1,10
16011,481,1,10
16012,647,1,10
16013,647,1,10
16014,826,1,10
16015,405,1,10
16016,459,1,10
16017,481,1,10
16018,185,1,10
16019,942,1,10
16020,405,1,10
16021,231,1,10
16022,826,1,10
16023,562,1,10
16024,612,1,10
16025,817,1,10
16026,942,1,10
16027,849,1,10
16028,826,1,10
16029,998,1,10
16030,942,1,10
16031,647,1,10
16032,788,1,10
16033,942,1,10
16034,17,1,10
16035,308,1,10
16036,612,1,10
16037,17,1,10
16038,308,1,10
16039,308,1,10
16040,612,1,10
16041,612,1,10
16042,17,1,10
16043,942,1,10
16044,849,1,10
16045,231,1,10
16046,611,1,10
16047,611,1,10
16048,476,1,10
16049,612,1,10
16050,17,1,10
16051,942,1,10
16052,17,1,10
16053,849,1,10
16054,574,1,10
16055,231,1,10
16056,647,1,10
16057,611,1,10
16058,476,1,10
16059,562,1,10
16060,17,1,10
16061,574,1,10
16062,447,1,10
16063,459,1,10
16064,612,1,10
16065,612,1,10
16066,612,1,10
16067,17,1,10
16068,574,1,10
16069,788,1,10
16070,826,1,10
16071,676,1,10
16072,849,1,10
16073,447,1,10
16074,459,1,10
16075,459,1,10
16076,612,1,10
16077,648,1,10
16078,231,1,10
16079,826,1,10
16080,405,1,10
16081,459,1,10
16082,612,1,10
16083,17,1,10
16084,849,1,10
16085,574,1,10
16086,231,1,10
16087,405,1,10
16088,110,1,10
16089,181,1,10
16090,612,1,10
16091,612,1,10
16092,725,1,10
16093,185,1,10
16094,942,1,10
16095,17,1,10
16096,231,1,10
16097,405,1,10
16098,308,1,10
16099,612,1,10
16100,849,1,10
16101,231,1,10
16102,308,1,10
16103,476,1,10
16104,612,1,10
16105,817,1,10
16106,998,1,10
16107,17,1,10
16108,849,1,10
16109,231,1,10
16110,231,1,10
16111,231,1,10
16112,611,1,10
16113,308,1,10
16114,562,1,10
16115,574,1,10
16116,231,1,10
16117,231,1,10
16118,476,1,10
16119,612,1,10
16120,231,1,10
16121,231,1,10
16122,308,1,10
16123,17,1,10
16124,231,1,10
16125,231,1,10
16126,308,1,10
16127,308,1,10
16128,612,1,10
16129,17,1,10
16130,17,1,10
16131,231,1,10
16132,459,1,10
16133,476,1,10
16134,612,1,10
16135,17,1,10
16136,17,1,10
16137,231,1,10
16138,308,1,10
16139,476,1,10
16140,459,1,10
16141,612,1,10
16142,612,1,10
16143,110,1,10
16144,612,1,10
16145,648,1,10
16146,826,1,10
16147,826,1,10
16148,562,1,10
16149,17,1,10
16150,611,1,10
16151,612,1,10
16152,612,1,10
16153,481,1,10
16154,942,1,10
16155,574,1,10
16156,17,1,10
16157,826,1,10
16158,603,1,10
16159,405,1,10
16160,405,1,10
16161,562,1,10
16162,185,1,10
16163,17,1,10
16164,308,1,10
16165,459,1,10
16166,679,1,10
16167,308,1,10
16168,562,1,10
16169,17,1,10
16170,826,1,10
16171,826,1,10
16172,562,1,10
16173,185,1,10
16174,942,1,10
16175,942,1,10
16176,826,1,10
16177,603,1,10
16178,308,1,10
16179,562,1,10
16180,612,1,10
16181,612,1,10
16182,817,1,10
16183,17,1,10
16184,308,1,10
16185,308,1,10
16186,459,1,10
16187,110,1,10
16188,612,1,10
16189,17,1,10
16190,849,1,10
16191,826,1,10
16192,826,1,10
16193,308,1,10
16194,459,1,10
16195,679,1,10
16196,612,1,10
16197,849,1,10
16198,476,1,10
16199,942,1,10
16200,849,1,10
16201,231,1,10
16202,308,1,10
16203,679,1,10
16204,679,1,10
16205,612,1,10
16206,817,1,10
16207,612,1,10
16208,17,1,10
16209,17,1,10
16210,17,1,10
16211,849,1,10
16212,826,1,10
16213,817,1,10
16214,648,1,10
16215,647,1,10
16216,679,1,10
16217,110,1,10
16218,231,1,10
16219,826,1,10
16220,308,1,10
16221,308,1,10
16222,110,1,10
16223,648,1,10
16224,942,1,10
16225,17,1,10
16226,17,1,10
16227,231,1,10
16228,459,1,10
16229,110,1,10
16230,612,1,10
16231,481,1,10
16232,648,1,10
16233,648,1,10
16234,17,1,10
16235,849,1,10
16236,826,1,10
16237,676,1,10
16238,612,1,10
16239,648,1,10
16240,648,1,10
16241,80,1,10
16242,826,1,10
16243,308,1,10
16244,110,1,10
16245,612,1,10
16246,817,1,10
16247,648,1,10
16248,231,1,10
16249,826,1,10
16250,308,1,10
16251,612,1,10
16252,185,1,10
16253,17,1,10
16254,849,1,10
16255,826,1,10
16256,826,1,10
16257,185,1,10
16258,574,1,10
16259,110,1,10
16260,725,1,10
16261,110,1,10
16262,612,1,10
16263,17,1,10
16264,647,1,10
16265,603,1,10
16266,147,1,10
16267,612,1,10
16268,612,1,10
16269,612,1,10
16270,17,1,10
16271,231,1,10
16272,308,1,10
16273,679,1,10
16274,17,1,10
16275,231,1,10
16276,308,1,10
16277,679,1,10
16278,612,1,10
16279,612,1,10
16280,612,1,10
16281,17,1,10
16282,308,1,10
16283,562,1,10
16284,849,1,10
16285,826,1,10
16286,481,1,10
16287,725,1,10
16288,308,1,10
16289,110,1,10
16290,612,1,10
16291,17,1,10
16292,481,1,10
16293,648,1,10
16294,17,1,10
16295,17,1,10
16296,647,1,10
16297,612,1,10
16298,612,1,10
16299,648,1,10
16300,679,1,10
16301,679,1,10
16302,562,1,10
16303,481,1,10
16304,110,1,10
16305,562,1,10
16306,817,1,10
16307,603,1,10
16308,308,1,10
16309,676,1,10
16310,147,1,10
16311,873,1,10
16312,817,1,10
16313,648,1,10
16314,849,1,10
16315,647,1,10
16316,147,1,10
16317,562,1,10
16318,612,1,10
16319,612,1,10
16320,817,1,10
16321,574,1,10
16322,826,1,10
16323,308,1,10
16324,612,1,10
16325,612,1,10
16326,725,1,10
16327,574,1,10
16328,147,1,10
16329,679,1,10
16330,679,1,10
16331,110,1,10
16332,612,1,10
16333,612,1,10
16334,817,1,10
16335,185,1,10
16336,574,1,10
16337,826,1,10
16338,405,1,10
16339,308,1,10
16340,308,1,10
16341,308,1,10
16342,679,1,10
16343,679,1,10
16344,833,1,10
16345,612,1,10
16346,817,1,10
16347,849,1,10
16348,647,1,10
16349,308,1,10
16350,308,1,10
16351,679,1,10
16352,612,1,10
16353,648,1,10
16354,725,1,10
16355,787,1,10
16356,17,1,10
16357,80,1,10
16358,231,1,10
16359,679,1,10
16360,648,1,10
16361,17,1,10
16362,405,1,10
16363,147,1,10
16364,612,1,10
16365,648,1,10
16366,849,1,10
16367,647,1,10
16368,647,1,10
16369,612,1,10
16370,17,1,10
16371,849,1,10
16372,231,1,10
16373,679,1,10
16374,110,1,10
16375,481,1,10
16376,17,1,10
16377,647,1,10
16378,405,1,10
16379,612,1,10
16380,612,1,10
16381,612,1,10
16382,648,1,10
16383,648,1,10
16384,603,1,10
16385,612,1,10
16386,17,1,10
16387,231,1,10
16388,308,1,10
16389,308,1,10
16390,110,1,10
16391,725,1,10
16392,231,1,10
16393,603,1,10
16394,308,1,10
16395,679,1,10
16396,612,1,10
16397,725,1,10
16398,725,1,10
16399,80,1,10
16400,308,1,10
16401,17,1,10
16402,308,1,10
16403,612,1,10
16404,534,1,10
16405,17,1,10
16406,17,1,10
16407,574,1,10
16408,574,1,10
16409,231,1,10
16410,308,1,10
16411,787,1,10
16412,308,1,10
16413,833,1,10
16414,612,1,10
16415,308,1,10
16416,612,1,10
16417,817,1,10
16418,307,1,10
16419,17,1,10
16420,231,1,10
16421,308,1,10
16422,308,1,10
16423,679,1,10
16424,679,1,10
16425,679,1,10
16426,612,1,10
16427,231,1,10
16428,826,1,10
16429,603,1,10
16430,679,1,10
16431,679,1,10
16432,612,1,10
16433,612,1,10
16434,849,1,10
16435,679,1,10
16436,481,1,10
16437,849,1,10
16438,574,1,10
16439,647,1,10
16440,405,1,10
16441,308,1,10
16442,679,1,10
16443,562,1,10
16444,612,1,10
16445,648,1,10
16446,849,1,10
16447,647,1,10
16448,647,1,10
16449,534,1,10
16450,849,1,10
16451,849,1,10
16452,231,1,10
16453,147,1,10
16454,679,1,10
16455,562,1,10
16456,80,1,10
16457,612,1,10
16458,725,1,10
16459,534,1,10
16460,612,1,10
16461,17,1,10
16462,80,1,10
16463,405,1,10
16464,308,1,10
16465,648,1,10
16466,679,1,10
16467,679,1,10
16468,817,1,10
16469,787,1,10
16470,231,1,10
16471,647,1,10
16472,826,1,10
16473,405,1,10
16474,612,1,10
16475,817,1,10
16476,725,1,10
16477,17,1,10
16478,574,1,10
16479,647,1,10
16480,647,1,10
16481,817,1,10
16482,725,1,10
16483,849,1,10
16484,647,1,10
16485,679,1,10
16486,679,1,10
16487,679,1,10
16488,612,1,10
16489,817,1,10
16490,725,1,10
16491,574,1,10
16492,231,1,10
16493,647,1,10
16494,679,1,10
16495,817,1,10
16496,725,1,10
16497,647,1,10
16498,308,1,10
16499,308,1,10
16500,679,1,10
16501,679,1,10
16502,679,1,10
16503,679,1,10
16504,612,1,10
16505,849,1,10
16506,574,1,10
16507,647,1,10
16508,826,1,10
16509,405,1,10
16510,405,1,10
16511,308,1,10
16512,307,1,10
16513,725,1,10
16514,725,1,10
16515,17,1,10
16516,826,1,10
16517,612,1,10
16518,725,1,10
16519,534,1,10
16520,849,1,10
16521,231,1,10
16522,647,1,10
16523,308,1,10
16524,147,1,10
16525,612,1,10
16526,481,1,10
16527,849,1,10
16528,574,1,10
16529,231,1,10
16530,231,1,10
16531,833,1,10
16532,110,1,10
16533,849,1,10
16534,80,1,10
16535,405,1,10
16536,405,1,10
16537,308,1,10
16538,679,1,10
16539,648,1,10
16540,679,1,10
16541,110,1,10
16542,725,1,10
16543,679,1,10
16544,110,1,10
16545,725,1,10
16546,574,1,10
16547,574,1,10
16548,308,1,10
16549,110,1,10
16550,725,1,10
16551,574,1,10
16552,231,1,10
16553,647,1,10
16554,647,1,10
16555,562,1,10
16556,612,1,10
16557,574,1,10
16558,405,1,10
16559,679,1,10
16560,725,1,10
16561,17,1,10
16562,231,1,10
16563,231,1,10
16564,260,1,10
16565,647,1,10
16566,679,1,10
16567,612,1,10
16568,817,1,10
16569,725,1,10
16570,231,1,10
16571,826,1,10
16572,308,1,10
16573,308,1,10
