# ID,farmer_ID,area,CRP_eligible,slope,soil_loss_coef
15496,476,17.42561343,0,0,50
15497,17,17.14984415,0,0,50
15498,736,11.30305853,1,0,50
15499,633,7.386031468,1,0,50
15500,476,54.59016492,0,0,50
15501,983,19.49774463,0,0,50
15502,736,3.814001807,0,0,50
15503,831,4.395879124,1,0,50
15504,176,14.23868884,0,0,50
15505,983,16.75180668,0,0,50
15506,736,36.29383757,1,0,50
15507,736,38.57238418,1,0,50
15508,459,146.1119282,0,0,50
15509,476,13.96425621,0,0,50
15510,176,18.25629321,0,0,50
15511,177,8.120044323,0,0,50
15512,17,13.62770662,0,0,50
15513,17,108.0084575,0,0,50
15514,17,10.92047346,0,0,50
15515,350,56.80253273,1,0,50
15516,476,15.58626843,0,0,50
15517,465,34.12556678,0,0,50
15518,465,38.08972585,0,0,50
15519,623,18.87802709,0,0,50
15520,849,21.41579736,1,0,50
15521,681,100.5349303,1,0,50
15522,459,56.91454954,1,0,50
15523,459,17.55042537,0,0,50
15524,623,10.82757976,0,0,50
15525,17,11.88287085,0,0,50
15526,736,12.29265505,1,0,50
15527,459,8.755567208,0,0,50
15528,465,24.64636169,0,0,50
15529,465,27.14125884,0,0,50
15530,17,49.65657526,0,0,50
15531,831,26.49464829,1,0,50
15532,447,8.748930958,1,0,50
15533,459,21.600028,0,0,50
15534,998,134.3904813,0,0,50
15535,831,16.33225318,1,0,50
15536,774,30.46735217,0,0,50
15537,459,21.55885503,0,0,50
15538,476,7.561564044,0,0,50
15539,476,17.71266738,0,0,50
15540,17,95.52196782,0,0,50
15541,17,44.90054372,0,0,50
15542,831,7.329640429,0,0,50
15543,459,18.16567134,0,0,50
15544,17,77.22562123,0,0,50
15545,17,9.948386941,0,0,50
15546,831,14.88764693,1,0,50
15547,476,26.57834604,0,0,50
15548,623,161.7915306,0,0,50
15549,736,150.6810831,1,0,50
15550,831,23.01871183,1,0,50
15551,459,27.81182852,0,0,50
15552,476,8.129856575,0,0,50
15553,273,24.40847627,0,0,50
15554,17,9.781203269,0,0,50
15555,849,24.40224241,1,0,50
15556,633,9.687022331,1,0,50
15557,774,18.60555748,0,0,50
15558,476,14.71781972,0,0,50
15559,476,129.5873608,0,0,50
15560,623,17.09081676,0,0,50
15561,849,26.08366815,1,0,50
15562,350,11.39593191,1,0,50
15563,459,269.9051849,1,0,50
15564,459,33.85867415,1,0,50
15565,17,19.29188447,0,0,50
15566,17,93.70234749,0,0,50
15567,849,24.72950379,1,0,50
15568,476,17.00610609,0,0,50
15569,273,143.3936491,0,0,50
15570,831,14.91041769,1,0,50
15571,459,23.44692674,0,0,50
15572,17,18.43739816,0,0,50
15573,736,12.78236755,1,0,50
15574,476,47.29669332,0,0,50
15575,998,67.69816435,0,0,50
15576,350,30.66213656,1,0,50
15577,459,67.86090532,1,0,50
15578,998,62.14626188,0,0,50
15579,17,79.80960444,0,0,50
15580,350,16.41210662,1,0,50
15581,181,144.3831048,0,0,50
15582,998,49.3450245,0,0,50
15583,177,122.5546149,0,0,50
15584,983,29.90264645,1,0,50
15585,736,27.6936974,1,0,50
15586,831,8.395041613,1,0,50
15587,350,27.41635877,1,0,50
15588,459,7.461352534,0,0,50
15589,476,13.53912935,0,0,50
15590,72,13.33949996,0,0,50
15591,623,13.91663972,0,0,50
15592,17,14.45583591,0,0,50
15593,17,22.3503564,0,0,50
15594,17,8.228185176,0,0,50
15595,774,31.59401017,0,0,50
15596,459,6.427355354,1,0,50
15597,998,50.48432802,0,0,50
15598,177,98.52535274,0,0,50
15599,633,24.75999551,1,0,50
15600,831,20.63149682,1,0,50
15601,447,12.301256,1,0,50
15602,447,23.72625715,1,0,50
15603,350,69.45790586,1,0,50
15604,459,88.72171055,1,0,50
15605,998,16.75688598,0,0,50
15606,831,8.680075856,1,0,50
15607,476,48.24789236,0,0,50
15608,181,67.47046003,0,0,50
15609,350,87.6241171,1,0,50
15610,476,9.584535205,0,0,50
15611,476,10.36704539,0,0,50
15612,476,11.93518205,0,0,50
15613,998,7.03073167,0,0,50
15614,998,27.9465711,0,0,50
15615,998,0.090003151,0,0,50
15616,17,118.0230788,0,0,50
15617,774,27.91024817,1,0,50
15618,350,19.06200791,1,0,50
15619,476,29.76324444,0,0,50
15620,181,101.287643,0,0,50
15621,17,19.60149165,0,0,50
15622,849,15.89285082,1,0,50
15623,350,6.102668954,1,0,50
15624,459,15.98762749,1,0,50
15625,998,14.91066772,0,0,50
15626,736,40.83911093,1,0,50
15627,831,6.646579551,1,0,50
15628,350,21.96328014,1,0,50
15629,459,7.909296948,1,0,50
15630,476,40.93251506,0,0,50
15631,181,22.08962906,0,0,50
15632,736,27.34696074,1,0,50
15633,736,24.19797339,1,0,50
15634,831,4.796497159,1,0,50
15635,998,16.91383249,0,0,50
15636,17,7.465299017,0,0,50
15637,736,32.89828385,1,0,50
15638,831,42.87168995,1,0,50
15639,181,37.24631288,0,0,50
15640,17,19.23904563,0,0,50
15641,736,22.04696551,1,0,50
15642,736,33.13432007,1,0,50
15643,181,54.21484569,0,0,50
15644,736,18.80370098,1,0,50
15645,647,41.93690215,0,0,50
15646,459,31.41762731,1,0,50
15647,72,5.904326266,0,0,50
15648,17,14.05618567,0,0,50
15649,17,50.30384797,0,0,50
15650,17,19.03918248,0,0,50
15651,736,12.49965467,1,0,50
15652,574,0.090055705,1,0,50
15653,459,14.49266148,1,0,50
15654,736,7.85631888,1,0,50
15655,459,9.461846381,1,0,50
15656,476,8.568995644,0,0,50
15657,612,9.017467034,0,0,50
15658,465,35.43177842,0,0,50
15659,465,65.7420001,0,0,50
15660,623,127.8546758,0,0,50
15661,17,24.58116988,0,0,50
15662,633,20.06700457,1,0,50
15663,447,13.59695871,1,0,50
15664,465,127.8564815,0,0,50
15665,459,8.087963012,1,0,50
15666,72,52.09678207,0,0,50
15667,465,16.29843087,0,0,50
15668,17,23.22342612,0,0,50
15669,17,47.6248176,0,0,50
15670,633,17.34345949,1,0,50
15671,465,48.24190951,0,0,50
15672,998,12.60864273,0,0,50
15673,17,26.5516005,0,0,50
15674,623,32.21975915,0,0,50
15675,350,6.514266774,1,0,50
15676,465,264.4180996,0,0,50
15677,350,21.98918381,1,0,50
15678,476,52.51609835,0,0,50
15679,612,19.81525685,0,0,50
15680,736,28.24990908,1,0,50
15681,647,23.80477194,0,0,50
15682,459,12.54120259,0,0,50
15683,459,101.2416255,0,0,50
15684,17,14.57334476,0,0,50
15685,831,11.03482816,0,0,50
15686,447,9.391238071,1,0,50
15687,350,10.3041246,1,0,50
15688,459,26.54472425,1,0,50
15689,17,7.5209289,0,0,50
15690,459,34.97866325,1,0,50
15691,459,24.89553313,1,0,50
15692,459,21.09162348,1,0,50
15693,459,44.05994958,0,0,50
15694,990,7.309849488,0,0,50
15695,72,9.185196894,0,0,50
15696,17,34.10298651,0,0,50
15697,17,107.8529375,0,0,50
15698,849,25.9887114,1,0,50
15699,736,26.85464166,1,0,50
15700,831,36.3668142,1,0,50
15701,72,12.3027434,0,0,50
15702,745,9.961161164,0,0,50
15703,17,29.71560406,0,0,50
15704,849,43.98046442,1,0,50
15705,447,11.3783231,1,0,50
15706,736,72.09286367,1,0,50
15707,465,28.82321754,0,0,50
15708,998,53.08455454,0,0,50
15709,849,133.7636033,1,0,50
15710,476,16.38996209,0,0,50
15711,17,33.66448404,0,0,50
15712,459,57.2424973,1,0,50
15713,72,16.91536253,0,0,50
15714,72,21.7784825,0,0,50
15715,983,25.89561586,1,0,50
15716,983,57.44989392,1,0,50
15717,459,13.81848961,0,0,50
15718,17,14.74260432,0,0,50
15719,736,61.75577461,1,0,50
15720,831,18.05253462,1,0,50
15721,476,67.12368467,0,0,50
15722,17,55.83080178,0,0,50
15723,831,7.802269905,0,0,50
15724,831,4.308784515,0,0,50
15725,459,10.40253758,1,0,50
15726,476,83.54114944,0,0,50
15727,998,25.03094587,0,0,50
15728,831,51.06900412,1,0,50
15729,476,109.3321988,0,0,50
15730,350,34.49233,1,0,50
15731,350,73.4967188,1,0,50
15732,459,11.33941152,1,0,50
15733,459,10.87195102,1,0,50
15734,459,23.57167303,0,0,50
15735,476,15.67399737,0,0,50
15736,647,6.354800246,0,0,50
15737,459,24.29629535,1,0,50
15738,459,27.93291877,0,0,50
15739,17,126.0789454,0,0,50
15740,736,29.09841296,1,0,50
15741,736,35.29814501,1,0,50
15742,476,34.9297598,0,0,50
15743,998,18.53001553,0,0,50
15744,647,11.99246472,0,0,50
15745,459,34.15642646,1,0,50
15746,612,10.99053751,0,0,50
15747,481,27.69077595,0,0,50
15748,17,26.20582745,0,0,50
15749,831,6.234496735,0,0,50
15750,459,59.43166454,0,0,50
15751,476,172.4850213,0,0,50
15752,481,0.090001296,0,0,50
15753,476,35.19053896,0,0,50
15754,476,13.58235687,0,0,50
15755,612,6.878426218,0,0,50
15756,745,18.36502143,0,0,50
15757,998,22.61719097,0,0,50
15758,998,9.780324955,0,0,50
15759,481,32.58074731,0,0,50
15760,459,30.3922645,1,0,50
15761,459,8.154373332,1,0,50
15762,459,23.47331857,0,0,50
15763,465,32.13614151,0,0,50
15764,17,38.82274745,0,0,50
15765,854,13.93468495,1,0,50
15766,998,8.982818859,0,0,50
15767,459,16.05804292,0,0,50
15768,459,8.345403625,0,0,50
15769,612,132.0573377,0,0,50
15770,611,9.487933172,0,0,50
15771,447,12.04992671,1,0,50
15772,998,111.7594326,0,0,50
15773,648,28.89795968,0,0,50
15774,17,12.56228767,0,0,50
15775,459,155.1207413,0,0,50
15776,612,6.46344837,0,0,50
15777,612,15.30096342,0,0,50
15778,611,14.82325597,0,0,50
15779,447,18.36483149,1,0,50
15780,459,8.359491874,0,0,50
15781,476,21.19195191,0,0,50
15782,17,27.25308216,0,0,50
15783,17,14.30513673,0,0,50
15784,17,191.6598746,0,0,50
15785,459,8.464678771,0,0,50
15786,476,7.995054792,0,0,50
15787,998,25.23486797,0,0,50
15788,983,21.36470375,1,0,50
15789,831,32.06495587,0,0,50
15790,647,43.90257771,0,0,50
15791,459,13.37138664,1,0,50
15792,459,19.70417584,0,0,50
15793,736,41.40109123,1,0,50
15794,612,18.19318692,0,0,50
15795,849,118.4003036,1,0,50
15796,611,7.475733611,0,0,50
15797,459,86.82966869,1,0,50
15798,612,34.14133504,0,0,50
15799,998,237.7168746,0,0,50
15800,185,12.98807212,0,0,50
15801,17,18.65989939,0,0,50
15802,17,115.6838721,0,0,50
15803,647,16.16347098,0,0,50
15804,647,192.0143408,0,0,50
15805,350,35.4226628,1,0,50
15806,459,19.90754202,1,0,50
15807,998,100.1898526,0,0,50
15808,17,6.205036457,0,0,50
15809,17,17.26955474,0,0,50
15810,849,14.6765323,1,0,50
15811,647,10.46431173,0,0,50
15812,647,10.49270695,0,0,50
15813,459,103.0143257,1,0,50
15814,745,32.9078023,0,0,50
15815,17,16.92506987,0,0,50
15816,308,10.45083515,1,0,50
15817,72,63.28457504,0,0,50
15818,612,46.76229129,0,0,50
15819,17,92.76498707,0,0,50
15820,459,25.3852878,1,0,50
15821,459,7.819546439,1,0,50
15822,72,45.9488516,0,0,50
15823,17,13.47393386,0,0,50
15824,983,30.18208142,1,0,50
15825,983,9.783579918,1,0,50
15826,849,17.26812238,1,0,50
15827,647,11.1882119,0,0,50
15828,611,6.421285776,0,0,50
15829,476,29.67667099,0,0,50
15830,612,15.25599808,0,0,50
15831,465,99.6939839,0,0,50
15832,181,146.5904722,0,0,50
15833,998,31.38158234,0,0,50
15834,17,335.2471205,0,0,50
15835,736,17.97725511,1,0,50
15836,611,18.27224613,0,0,50
15837,612,66.35234551,0,0,50
15838,647,6.947008998,0,0,50
15839,459,9.879589771,1,0,50
15840,459,48.32770383,1,0,50
15841,110,15.47117614,0,0,50
15842,612,35.57140225,0,0,50
15843,745,9.87648376,0,0,50
15844,185,12.00846673,0,0,50
15845,110,37.08955762,0,0,50
15846,612,21.96835537,0,0,50
15847,611,6.613310363,1,0,50
15848,562,10.20891034,0,0,50
15849,17,20.35420155,0,0,50
15850,611,13.64140406,0,0,50
15851,611,18.57887291,1,0,50
15852,612,60.34739378,0,0,50
15853,17,61.06765901,0,0,50
15854,849,11.17121063,1,0,50
15855,574,28.62420282,1,0,50
15856,647,9.663214511,0,0,50
15857,612,34.16309014,0,0,50
15858,817,16.86207546,0,0,50
15859,17,31.84751951,0,0,50
15860,574,18.57963173,0,0,50
15861,954,5.401951928,1,0,50
15862,476,23.9961155,0,0,50
15863,612,32.0551481,0,0,50
15864,612,67.85975262,0,0,50
15865,745,13.80090065,0,0,50
15866,17,25.143023,0,0,50
15867,611,51.54132335,0,0,50
15868,447,11.32670262,1,0,50
15869,476,46.27501419,0,0,50
15870,181,59.48373142,0,0,50
15871,181,170.1161209,0,0,50
15872,648,21.55318623,0,0,50
15873,574,42.80488572,1,0,50
15874,574,136.946049,1,0,50
15875,611,8.518745031,0,0,50
15876,447,23.16891827,1,0,50
15877,459,31.65084783,0,0,50
15878,817,11.22754168,0,0,50
15879,998,26.27748347,0,0,50
15880,648,30.37709175,0,0,50
15881,574,18.69978668,1,0,50
15882,647,20.39971779,0,0,50
15883,611,8.873272447,0,0,50
15884,447,12.76089091,1,0,50
15885,308,11.53014801,1,0,50
15886,308,19.75141783,1,0,50
15887,476,13.37415087,0,0,50
15888,459,23.32349165,0,0,50
15889,612,16.58560039,0,0,50
15890,231,6.138569127,0,0,50
15891,611,12.72554747,0,0,50
15892,459,23.97510486,0,0,50
15893,17,13.82685525,0,0,50
15894,849,15.79008692,1,0,50
15895,574,20.7439842,1,0,50
15896,231,16.21597843,0,0,50
15897,308,14.02259609,1,0,50
15898,459,20.01003802,1,0,50
15899,459,11.75997511,0,0,50
15900,612,138.1973605,0,0,50
15901,998,13.92559715,0,0,50
15902,185,29.42574735,0,0,50
15903,849,28.38250661,1,0,50
15904,611,29.52565982,0,0,50
15905,954,14.93610517,1,0,50
15906,465,226.538354,0,0,50
15907,849,24.95013733,1,0,50
15908,562,32.68367018,0,0,50
15909,612,31.01932765,0,0,50
15910,17,101.329463,0,0,50
15911,849,141.2223692,1,0,50
15912,647,12.48120481,0,0,50
15913,17,46.08573184,0,0,50
15914,17,14.68032663,1,0,50
15915,736,208.7570868,1,0,50
15916,647,17.66588397,0,0,50
15917,447,15.7883567,1,0,50
15918,562,43.79645037,0,0,50
15919,849,8.276190065,0,0,50
15920,676,20.3501841,0,0,50
15921,647,15.07904521,0,0,50
15922,447,13.30353413,1,0,50
15923,612,10.47289826,0,0,50
15924,17,45.92240286,0,0,50
15925,574,14.81716099,0,0,50
15926,647,18.06971824,0,0,50
15927,447,15.74337484,1,0,50
15928,447,67.84860115,1,0,50
15929,736,54.74195221,1,0,50
15930,574,9.668649107,1,0,50
15931,574,8.395374841,1,0,50
15932,647,17.14845462,0,0,50
15933,17,20.57542346,0,0,50
15934,849,28.27963239,1,0,50
15935,647,23.02240045,0,0,50
15936,447,28.01513652,1,0,50
15937,954,10.51660488,1,0,50
15938,459,24.20655416,1,0,50
15939,459,66.13894555,1,0,50
15940,998,15.26224856,0,0,50
15941,574,17.46522786,0,0,50
15942,574,9.497991866,0,0,50
15943,647,4.590247747,0,0,50
15944,611,9.205209313,0,0,50
15945,447,16.74343379,1,0,50
15946,459,31.17071307,1,0,50
15947,648,48.47557157,0,0,50
15948,447,9.717139832,1,0,50
15949,612,21.11851715,0,0,50
15950,648,31.04713398,0,0,50
15951,17,53.71435015,0,0,50
15952,459,14.85966172,1,0,50
15953,612,102.2053835,0,0,50
15954,612,86.11058436,0,0,50
15955,17,36.88355301,1,0,50
15956,72,23.26468662,0,0,50
15957,17,66.68922985,0,0,50
15958,231,75.14573592,0,0,50
15959,611,17.68847539,0,0,50
15960,612,40.60935157,0,0,50
15961,185,33.01288778,0,0,50
15962,17,18.74198084,0,0,50
15963,476,110.4915376,0,0,50
15964,110,32.92443802,0,0,50
15965,110,97.05029645,0,0,50
15966,562,14.52491082,0,0,50
15967,562,34.67399641,0,0,50
15968,574,11.3285005,0,0,50
15969,110,41.75405152,0,0,50
15970,562,31.07573006,0,0,50
15971,17,165.687685,0,0,50
15972,676,16.39488718,0,0,50
15973,459,18.76608625,0,0,50
15974,17,9.840887764,0,0,50
15975,574,10.97138581,0,0,50
15976,611,11.3153661,0,0,50
15977,612,18.78451959,0,0,50
15978,849,7.731704777,0,0,50
15979,447,22.14018165,1,0,50
15980,110,210.5643783,0,0,50
15981,17,188.8295907,0,0,50
15982,17,68.20299707,0,0,50
15983,231,29.96203621,0,0,50
15984,447,7.811582516,1,0,50
15985,447,8.934125912,1,0,50
15986,308,14.43106256,1,0,50
15987,459,81.17071117,0,0,50
15988,17,219.7987791,0,0,50
15989,17,16.05606777,0,0,50
15990,849,8.105484182,0,0,50
15991,849,15.66428787,0,0,50
15992,459,113.7708153,1,0,50
15993,612,55.95582309,0,0,50
15994,17,67.95370905,0,0,50
15995,826,16.18558951,1,0,50
15996,308,25.08225358,1,0,50
15997,459,34.1799259,1,0,50
15998,849,40.82985399,0,0,50
15999,308,14.48960798,1,0,50
16000,17,18.96123372,0,0,50
16001,80,14.71989198,0,0,50
16002,231,34.39597106,0,0,50
16003,459,8.572075546,0,0,50
16004,459,157.4970792,0,0,50
16005,17,13.17154871,0,0,50
16006,562,10.00024449,0,0,50
16007,17,50.12189752,0,0,50
16008,849,54.92453497,0,0,50
16009,826,36.03835736,1,0,50
16010,459,28.30721195,0,0,50
16011,481,231.11451,0,0,50
16012,647,69.64423357,0,0,50
16013,647,10.29607867,0,0,50
16014,826,8.461332191,1,0,50
16015,405,19.12929098,1,0,50
16016,459,5.896747103,1,0,50
16017,481,19.11137775,0,0,50
16018,185,33.31781041,0,0,50
16019,942,34.1031811,0,0,50
16020,405,14.29927914,1,0,50
16021,231,7.008773431,0,0,50
16022,826,12.26890227,1,0,50
16023,562,15.74518161,0,0,50
16024,612,4.391938119,0,0,50
16025,817,149.0407214,0,0,50
16026,942,37.93439182,0,0,50
16027,849,3.714734494,0,0,50
16028,826,15.55757804,1,0,50
16029,998,47.86329485,0,0,50
16030,942,13.06832509,0,0,50
16031,647,14.36474117,0,0,50
16032,788,13.52157167,1,0,50
16033,942,14.11199575,0,0,50
16034,17,15.25875818,0,0,50
16035,308,10.03779442,1,0,50
16036,612,57.88561187,0,0,50
16037,17,13.2849052,0,0,50
16038,308,15.86395336,1,0,50
16039,308,13.04421332,1,0,50
16040,612,47.79327014,0,0,50
16041,612,15.37323374,0,0,50
16042,17,15.85011823,0,0,50
16043,942,16.78002182,0,0,50
16044,849,66.31167367,0,0,50
16045,231,18.44261536,0,0,50
16046,611,128.4332591,0,0,50
16047,611,9.964508476,0,0,50
16048,476,21.93869222,0,0,50
16049,612,128.4881164,0,0,50
16050,17,15.58587698,0,0,50
16051,942,17.68371191,0,0,50
16052,17,7.905910284,0,0,50
16053,849,8.92390488,0,0,50
16054,574,56.08726265,0,0,50
16055,231,20.83815012,0,0,50
16056,647,112.1741052,0,0,50
16057,611,6.672181349,0,0,50
16058,476,14.95410954,0,0,50
16059,562,61.7659426,0,0,50
16060,17,14.79621407,0,0,50
16061,574,15.08805967,0,0,50
16062,447,21.41808175,1,0,50
16063,459,108.4026441,0,0,50
16064,612,33.17564042,0,0,50
16065,612,10.75217197,0,0,50
16066,612,27.36102921,0,0,50
16067,17,37.88752976,0,0,50
16068,574,23.13699176,0,0,50
16069,788,4.008192268,0,0,50
16070,826,6.70268855,1,0,50
16071,676,9.447529577,0,0,50
16072,849,18.22217173,0,0,50
16073,447,42.41095135,1,0,50
16074,459,13.75145366,0,0,50
16075,459,11.19405894,0,0,50
16076,612,129.7978634,0,0,50
16077,648,62.37927601,0,0,50
16078,231,15.38949298,0,0,50
16079,826,26.62939183,1,0,50
16080,405,9.876443479,1,0,50
16081,459,19.88511224,0,0,50
16082,612,17.02426958,0,0,50
16083,17,7.516300677,0,0,50
16084,849,14.88582098,0,0,50
16085,574,45.23315182,0,0,50
16086,231,23.19638731,0,0,50
16087,405,12.19721995,1,0,50
16088,110,42.28188751,0,0,50
16089,181,94.78766897,0,0,50
16090,612,16.60742333,0,0,50
16091,612,55.39031124,0,0,50
16092,725,16.0494127,0,0,50
16093,185,32.51209881,0,0,50
16094,942,16.99120636,0,0,50
16095,17,79.52816458,0,0,50
16096,231,20.73513569,0,0,50
16097,405,20.26939052,1,0,50
16098,308,16.94747924,1,0,50
16099,612,50.83885577,0,0,50
16100,849,17.34573006,0,0,50
16101,231,18.17730939,0,0,50
16102,308,41.71548933,1,0,50
16103,476,5.490108486,0,0,50
16104,612,22.53787766,0,0,50
16105,817,16.60342185,0,0,50
16106,998,12.86192534,0,0,50
16107,17,27.27657731,0,0,50
16108,849,22.79440895,0,0,50
16109,231,10.90142379,0,0,50
16110,231,9.256152963,0,0,50
16111,231,8.181097255,0,0,50
16112,611,12.03988545,0,0,50
16113,308,15.43210478,1,0,50
16114,562,9.4421316,0,0,50
16115,574,14.10307939,0,0,50
16116,231,19.2098133,0,0,50
16117,231,20.02274482,0,0,50
16118,476,9.738732476,0,0,50
16119,612,205.8937655,0,0,50
16120,231,23.86134303,0,0,50
16121,231,13.48921867,0,0,50
16122,308,12.23936323,1,0,50
16123,17,7.969514267,0,0,50
16124,231,7.449717277,0,0,50
16125,231,12.01660477,0,0,50
16126,308,20.14162754,1,0,50
16127,308,21.76000076,1,0,50
16128,612,164.3265087,0,0,50
16129,17,17.71995076,0,0,50
16130,17,15.04378597,0,0,50
16131,231,18.59378502,0,0,50
16132,459,24.14820644,0,0,50
16133,476,59.10996608,0,0,50
16134,612,56.45006972,0,0,50
16135,17,26.68444377,0,0,50
16136,17,32.27717373,0,0,50
16137,231,8.770326141,0,0,50
16138,308,33.52395048,1,0,50
16139,476,9.129466014,0,0,50
16140,459,43.64749888,0,0,50
16141,612,12.02461012,0,0,50
16142,612,31.73974623,0,0,50
16143,110,20.74666324,0,0,50
16144,612,14.37992758,0,0,50
16145,648,16.55235966,0,0,50
16146,826,98.62330535,1,0,50
16147,826,20.66353371,1,0,50
16148,562,44.90868489,0,0,50
16149,17,70.92916694,0,0,50
16150,611,35.36816081,0,0,50
16151,612,12.51459227,0,0,50
16152,612,31.14136238,0,0,50
16153,481,74.32685277,0,0,50
16154,942,5.210353123,0,0,50
16155,574,49.93912697,0,0,50
16156,17,5.568482726,0,0,50
16157,826,5.703609646,1,0,50
16158,603,11.88450626,1,0,50
16159,405,20.207966,1,0,50
16160,405,24.27836732,1,0,50
16161,562,24.95469422,0,0,50
16162,185,32.15455686,0,0,50
16163,17,29.23173084,0,0,50
16164,308,17.739677,1,0,50
16165,459,192.8799366,0,0,50
16166,679,5.95499265,0,0,50
16167,308,13.91178387,1,0,50
16168,562,52.98389606,0,0,50
16169,17,96.4371208,0,0,50
16170,826,9.910483321,1,0,50
16171,826,33.22052835,1,0,50
16172,562,44.2421853,0,0,50
16173,185,149.4024918,0,0,50
16174,942,30.09055011,0,0,50
16175,942,23.51376682,0,0,50
16176,826,23.28918091,1,0,50
16177,603,11.08260699,1,0,50
16178,308,7.432106809,1,0,50
16179,562,50.16415926,0,0,50
16180,612,14.52181507,0,0,50
16181,612,29.80330677,0,0,50
16182,817,32.54451043,0,0,50
16183,17,14.81698297,0,0,50
16184,308,14.9922185,1,0,50
16185,308,11.74348809,1,0,50
16186,459,15.0150395,0,0,50
16187,110,16.61483036,0,0,50
16188,612,38.17056092,0,0,50
16189,17,54.61776885,0,0,50
16190,849,19.87358191,0,0,50
16191,826,25.21850001,1,0,50
16192,826,18.17666607,1,0,50
16193,308,19.81124943,1,0,50
16194,459,27.12839569,0,0,50
16195,679,7.302452928,0,0,50
16196,612,91.21117429,0,0,50
16197,849,25.56282897,0,0,50
16198,476,26.82080762,0,0,50
16199,942,95.81441392,0,0,50
16200,849,11.69201535,0,0,50
16201,231,26.28618628,0,0,50
16202,308,19.6245417,1,0,50
16203,679,20.72580191,0,0,50
16204,679,9.330839504,0,0,50
16205,612,27.81092311,0,0,50
16206,817,0.090005612,0,0,50
16207,612,8.355612205,0,0,50
16208,17,13.71450171,0,0,50
16209,17,6.939525084,0,0,50
16210,17,80.73689657,0,0,50
16211,849,10.43924043,0,0,50
16212,826,17.28029679,1,0,50
16213,817,15.69973427,0,0,50
16214,648,53.21685663,0,0,50
16215,647,93.05123552,0,0,50
16216,679,7.56669901,0,0,50
16217,110,4.607695622,0,0,50
16218,231,93.90361876,0,0,50
16219,826,35.92221741,1,0,50
16220,308,9.065560964,1,0,50
16221,308,22.9257646,1,0,50
16222,110,192.0395236,0,0,50
16223,648,18.84721389,0,0,50
16224,942,18.18643619,0,0,50
16225,17,13.77718201,0,0,50
16226,17,18.12683957,0,0,50
16227,231,46.20908651,0,0,50
16228,459,42.21762317,0,0,50
16229,110,5.386685548,0,0,50
16230,612,18.99022853,0,0,50
16231,481,33.25414187,0,0,50
16232,648,19.79491388,0,0,50
16233,648,155.5739157,0,0,50
16234,17,37.56684581,0,0,50
16235,849,14.54320635,0,0,50
16236,826,14.9247873,1,0,50
16237,676,90.83606208,0,0,50
16238,612,66.31447207,0,0,50
16239,648,22.41287035,0,0,50
16240,648,0.090075277,0,0,50
16241,80,24.47130194,0,0,50
16242,826,9.040569834,1,0,50
16243,308,23.97392875,1,0,50
16244,110,211.0043468,0,0,50
16245,612,23.85329652,0,0,50
16246,817,5.718063809,0,0,50
16247,648,22.34484448,0,0,50
16248,231,26.74959474,0,0,50
16249,826,47.80509679,1,0,50
16250,308,9.482331228,1,0,50
16251,612,25.93884934,0,0,50
16252,185,34.11134031,0,0,50
16253,17,28.85153865,0,0,50
16254,849,79.16453946,0,0,50
16255,826,12.01618986,1,0,50
16256,826,9.076428111,1,0,50
16257,185,17.2601382,0,0,50
16258,574,23.08683278,0,0,50
16259,110,11.20784449,0,0,50
16260,725,30.47212759,0,0,50
16261,110,281.1396264,0,0,50
16262,612,50.66412758,0,0,50
16263,17,5.919409258,0,0,50
16264,647,20.28284507,0,0,50
16265,603,27.14583724,1,0,50
16266,147,15.39847931,0,0,50
16267,612,15.87170951,0,0,50
16268,612,41.48685602,0,0,50
16269,612,38.20801867,0,0,50
16270,17,40.55313041,0,0,50
16271,231,13.23650698,0,0,50
16272,308,22.57985461,1,0,50
16273,679,51.64369127,0,0,50
16274,17,12.69272386,0,0,50
16275,231,127.58904,0,0,50
16276,308,0.090030856,0,0,50
16277,679,19.9789775,0,0,50
16278,612,29.87865175,0,0,50
16279,612,21.15787561,0,0,50
16280,612,112.4489429,0,0,50
16281,17,22.34539256,0,0,50
16282,308,7.054828056,1,0,50
16283,562,30.12354953,0,0,50
16284,849,24.15726624,0,0,50
16285,826,8.204037817,1,0,50
16286,481,100.0435513,0,0,50
16287,725,24.21930556,0,0,50
16288,308,11.82847914,1,0,50
16289,110,13.0084967,0,0,50
16290,612,75.88065229,0,0,50
16291,17,17.97730366,0,0,50
16292,481,31.48445166,0,0,50
16293,648,7.039345285,0,0,50
16294,17,80.37573001,0,0,50
16295,17,18.36020603,0,0,50
16296,647,30.64086686,0,0,50
16297,612,36.78807916,0,0,50
16298,612,83.78687407,0,0,50
16299,648,12.53100259,0,0,50
16300,679,12.7240655,0,0,50
16301,679,12.6078189,0,0,50
16302,562,87.58242151,0,0,50
16303,481,184.8508363,0,0,50
16304,110,36.82731782,0,0,50
16305,562,40.75405819,0,0,50
16306,817,9.477965375,0,0,50
16307,603,14.63101305,1,0,50
16308,308,10.90600334,1,0,50
16309,676,39.53905934,0,0,50
16310,147,11.53177822,0,0,50
16311,873,6.434610495,0,0,50
16312,817,23.06453998,0,0,50
16313,648,42.06111549,0,0,50
16314,849,138.7265501,0,0,50
16315,647,56.81386324,0,0,50
16316,147,7.826525616,0,0,50
16317,562,83.37785959,0,0,50
