# ID,time_preference,risk_aversion,info_use,benefit,concern,lql,loss_aversion,learning_rate,price_update_rate,flood_risk_updating_risk,community_ID,eco_of_scale_factor,type,sen_commu
439,0.090290728,0.8930278,2,2,2,2,1.698240164,3.18E-06,0.517205789,0.858602895,2,0.953829941,2,0.599499571
440,0.038128693,0.840245972,1,3,2,2,1.761361621,1.26E-05,0.625667968,0.912833984,2,1.15682008,4,0.411658956
441,0.029589977,0.853908111,2,3,3,2,3.08036476,1.54E-05,0.235532904,0.717766452,3,1.228651477,1,0.409073591
442,0.064849742,0.918114964,2,2,2,1,1.565128974,6.54E-06,0.786869263,0.993434631,1,0.819667373,2,0.229333316
443,0.085973251,0.898201863,2,2,3,2,3.006613976,5.00E-06,0.365236919,0.782618459,2,0.940258748,4,0.342514403
444,0.022003784,0.855412521,3,2,3,2,1.649831654,1.35E-05,0.767603071,0.983801536,0,1.053039701,4,0.645285223
445,0.051284467,0.910422405,3,3,3,1,2.921194196,5.34E-06,0.331941384,0.765970692,2,1.000530624,4,0.372626557
446,0.039314202,0.872525044,1,2,1,3,2.82929615,1.16E-05,0.797682313,0.998841157,3,1.239352588,4,0.50216859
447,0.082024254,0.915024348,3,2,3,1,2.109590575,3.04E-06,0.33849838,0.76924919,2,0.770649495,4,0.457675361
448,0.049709943,0.917317603,2,3,2,2,1.931313339,3.55E-06,0.684018041,0.942009021,2,1.08660916,4,0.430868976
449,0.028206511,0.919154862,1,2,3,1,3.481699562,6.52E-06,0.636278227,0.918139114,2,1.124639045,3,0.312422367
450,0.094843012,0.868959781,2,2,3,2,3.262981147,6.09E-06,0.771706384,0.985853192,2,1.029210613,2,0.401300527
451,0.058263284,0.857333778,1,3,3,1,3.318310427,1.62E-05,0.332655961,0.76632798,2,0.897911689,4,0.335332633
452,0.083543084,0.885313026,2,2,2,3,2.736504674,1.04E-05,0.791508988,0.995754494,0,1.194820786,2,0.529096509
453,0.096081517,0.900652623,2,3,2,2,3.270812647,8.34E-06,0.590873093,0.895436547,1,1.198894449,1,0.289831059
454,0.022571103,0.901708074,2,3,3,2,2.352577557,1.73E-05,0.656558663,0.928279331,2,1.200680874,3,0.545570259
455,0.036995586,0.896678522,3,3,2,1,3.460190738,1.28E-05,0.711560762,0.955780381,1,1.136676304,1,0.491107468
456,0.097968951,0.855413476,1,3,3,3,1.579149644,1.16E-05,0.467285621,0.83364281,3,1.000188163,2,0.475245241
457,0.034111485,0.918687186,2,3,3,2,2.673678651,6.50E-06,0.656558895,0.928279448,0,0.947341801,2,0.403594593
458,0.078734423,0.859537625,1,3,3,3,3.001627997,8.41E-06,0.376501659,0.788250829,3,1.12410315,1,0.521939028
459,0.035437853,0.84441435,2,3,2,2,1.751067987,5.93E-06,0.463377126,0.831688563,3,0.851062619,4,0.496585267
460,0.097311942,0.884840118,2,2,3,2,1.587253857,9.07E-06,0.216908576,0.708454288,2,1.119063722,3,0.379758935
461,0.059283169,0.879221239,2,1,2,2,3.028292706,1.30E-05,0.674674198,0.937337099,2,1.110910446,3,0.171542029
462,0.064160858,0.863148404,2,3,3,2,2.639031255,1.57E-05,0.280226129,0.740113065,1,1.092321691,4,0.36578314
463,0.046375872,0.912281185,2,3,3,2,2.01587772,1.63E-05,0.206383183,0.703191591,0,0.933151875,3,0.593241068
464,0.044315799,0.879563423,2,3,3,2,2.828605861,9.51E-06,0.715130963,0.957565481,0,1.008384762,2,0.646303113
465,0.096816658,0.863644119,2,2,2,2,2.576739513,8.96E-06,0.553205254,0.876602627,3,0.99113252,2,0.436069311
466,0.025020306,0.840911341,2,2,2,3,2.115785801,6.55E-06,0.300630104,0.750315052,2,0.75629454,2,0.373222098
467,0.033709114,0.885462589,2,3,3,2,3.406836607,5.70E-06,0.255007183,0.727503591,3,1.200445622,3,0.188660103
468,0.022197906,0.883195741,2,2,2,1,3.335319513,7.78E-06,0.49018561,0.845092805,3,1.176804988,2,0.313725003
469,0.081756974,0.882093735,2,2,3,2,2.265899971,8.20E-06,0.704043749,0.952021875,2,0.928515013,4,0.193093917
470,0.0515848,0.896693416,1,2,3,1,2.40013407,7.94E-06,0.326110941,0.763055471,2,0.986195087,2,0.281425525
471,0.024275471,0.887558701,1,3,3,2,3.245465062,1.30E-05,0.308143099,0.75407155,3,0.938324959,1,0.255752125
472,0.064727751,0.868536799,2,2,3,2,2.765272044,3.45E-06,0.376435277,0.788217639,3,1.248626589,1,0.624849845
473,0.051144117,0.876016422,1,3,3,1,2.43888713,7.66E-06,0.246453172,0.723226586,0,0.918651229,1,0.188608628
474,0.033598927,0.898629139,3,2,3,1,2.005880381,7.52E-06,0.378274401,0.789137201,2,1.01566632,2,0.516075481
475,0.084429135,0.848616757,1,2,2,1,3.226160078,1.78E-05,0.309533617,0.754766809,0,0.867246958,2,0.355170876
476,0.024104198,0.8658851,2,2,2,1,2.562450906,3.42E-05,0.472524733,0.836262366,3,1.090351202,2,0.664444185
477,0.074633484,0.87840391,3,2,3,2,2.34757757,1.15E-05,0.518874453,0.859437227,0,1.18104382,2,0.184232635
478,0.09144536,0.850700581,2,2,2,2,2.127145936,1.60E-05,0.342763571,0.771381786,2,1.221125289,1,0.541026674
479,0.039109534,0.87726116,2,3,3,2,1.624333031,1.29E-05,0.230205761,0.715102881,1,1.004186793,4,0.178690343
480,0.034992077,0.904121983,3,3,3,2,3.158614772,7.47E-06,0.684870515,0.942435258,1,1.216012782,1,0.195037084
481,0.084183961,0.85881064,3,3,3,2,3.116125875,1.42E-05,0.209360225,0.704680113,0,1.045498392,1,0.658815631
482,0.060959861,0.902442775,2,2,2,2,1.98116345,7.94E-06,0.775129022,0.987564511,3,0.818342598,2,0.415566555
483,0.071091941,0.85624241,2,3,3,2,1.742259326,2.57E-05,0.35386404,0.77693202,2,1.125078747,1,0.632548738
484,0.050726047,0.893828394,1,2,2,1,2.666945931,1.01E-05,0.383614442,0.791807221,0,1.114611084,2,0.630279028
485,0.098160666,0.885601696,2,2,3,1,2.369264695,8.68E-06,0.589305123,0.894652561,2,0.778560083,3,0.234756491
486,0.049401072,0.907533032,3,3,3,1,2.381481793,9.68E-06,0.443138508,0.821569254,1,1.170337979,4,0.524071257
487,0.08103382,0.876602555,3,3,3,3,3.021610894,3.41E-06,0.328751968,0.764375984,3,0.968341836,1,0.470777385
488,0.069144819,0.89217273,3,3,3,3,2.946173561,1.13E-05,0.425524965,0.812762483,0,1.144495152,1,0.560859375
489,0.044103855,0.841724576,2,3,2,2,2.520881188,1.30E-05,0.242897005,0.721448502,3,0.86836626,2,0.24250308
490,0.035548864,0.847976012,2,3,3,2,2.754365189,9.01E-06,0.400347619,0.80017381,2,1.020912163,4,0.240817537
491,0.040334825,0.848553622,1,2,2,1,2.322023099,9.40E-06,0.443638046,0.821819023,3,0.929913163,2,0.601998533
492,0.072785046,0.890361697,3,3,3,3,2.287107578,5.50E-06,0.643290005,0.921645002,2,0.945767865,2,0.524513556
493,0.078743271,0.886168296,2,3,3,2,3.373038147,1.34E-05,0.395150459,0.797575229,2,1.195305155,4,0.330065004
494,0.040352533,0.900752714,2,2,3,2,2.05585962,1.41E-05,0.207544239,0.703772119,1,0.933210621,4,0.226456823
495,0.051129376,0.848184376,2,3,3,3,2.137402055,2.81E-05,0.585798539,0.89289927,3,0.892157679,1,0.381873615
496,0.095711244,0.914579198,1,2,2,2,2.389124718,1.07E-05,0.707135728,0.953567864,2,0.970930912,2,0.253155753
497,0.069316076,0.890529207,2,2,3,3,2.785010508,2.01E-05,0.263759311,0.731879655,0,0.75569616,3,0.450442948
498,0.031251254,0.851052057,2,3,3,2,2.342241428,5.86E-06,0.75514279,0.977571395,2,1.102473477,1,0.244068965
499,0.061236688,0.901778954,3,3,2,2,3.31878682,1.47E-05,0.597130789,0.898565395,2,0.977136041,2,0.530810551
500,0.099243708,0.89118026,3,3,2,2,2.191446371,6.91E-06,0.529688497,0.864844248,2,0.870354073,1,0.255335395
501,0.023806726,0.909495906,3,2,3,2,2.775350068,6.89E-06,0.647680202,0.923840101,3,1.19155979,2,0.597329535
502,0.075232444,0.887480898,1,2,2,2,2.432847418,8.31E-06,0.598121832,0.899060916,0,0.830036879,2,0.534219365
503,0.098429299,0.863985098,1,3,3,2,3.327957281,1.41E-05,0.562084189,0.881042095,1,1.089096166,3,0.601933429
504,0.029732562,0.902270474,2,3,3,1,2.193992047,1.97E-05,0.66080962,0.93040481,3,1.239857709,1,0.659236948
505,0.049652208,0.860269751,1,2,3,2,2.761207713,1.84E-05,0.225922652,0.712961326,2,0.958399525,4,0.541464559
506,0.050190698,0.856138856,2,2,3,3,2.90405386,1.79E-05,0.566375587,0.883187793,1,1.147002108,3,0.624105089
507,0.075054615,0.902711781,3,2,2,2,2.586257583,7.35E-06,0.565650079,0.88282504,2,0.788992592,4,0.367443821
508,0.046266963,0.867899647,1,2,2,1,2.303506389,9.91E-06,0.255484844,0.727742422,2,0.879086673,2,0.179325072
509,0.085111336,0.917767457,2,3,3,2,2.450779159,8.94E-06,0.336897912,0.768448956,2,1.245210082,3,0.414769752
510,0.039201402,0.903183139,3,2,2,1,3.240521008,8.43E-06,0.737125991,0.968562996,2,1.215820421,2,0.543369113
511,0.021297305,0.875168463,1,3,3,2,1.879549645,1.17E-05,0.219150808,0.709575404,2,0.849968045,2,0.23619288
512,0.046726214,0.904074967,3,3,3,3,2.477084035,8.26E-06,0.377328581,0.788664291,0,0.76237542,1,0.306668754
513,0.099399041,0.8495602,2,3,3,2,2.442503149,6.12E-06,0.674453602,0.937226801,2,1.160523974,1,0.520590429
514,0.087906465,0.898177822,2,2,3,2,3.285448062,5.73E-06,0.624400898,0.912200449,1,0.86764043,2,0.240919503
515,0.055587351,0.865399254,1,3,3,3,2.419595559,7.76E-06,0.776901073,0.988450536,0,0.952029261,1,0.522175421
516,0.053263236,0.891423195,2,2,2,3,2.601014931,4.38E-06,0.200945658,0.700472829,3,1.053681061,2,0.451349327
517,0.052792188,0.846494671,3,3,3,2,2.587770976,1.85E-05,0.699228643,0.949614322,3,1.066748778,4,0.491124121
518,0.050990709,0.875067555,2,2,3,2,1.812884605,6.62E-06,0.525796475,0.862898237,2,1.159032528,3,0.648331367
519,0.078300672,0.880391781,2,3,3,2,1.565484237,9.26E-06,0.638593254,0.919296627,2,0.80155201,3,0.487257136
520,0.069519222,0.901397036,2,3,3,1,2.068686351,5.59E-06,0.306317295,0.753158648,0,0.758540229,1,0.185101921
521,0.078389372,0.913456738,1,3,3,2,2.38319476,6.96E-06,0.227834614,0.713917307,3,0.981942227,1,0.195847311
522,0.053697164,0.892186784,2,2,3,2,2.952980401,9.41E-06,0.73475906,0.96737953,1,0.966855218,2,0.194347134
523,0.034401704,0.89200204,3,3,3,2,1.90423844,1.65E-05,0.661993846,0.930996923,3,0.940320292,4,0.398861532
524,0.033342053,0.841519661,3,2,2,3,3.147650451,7.16E-06,0.481704935,0.840852468,3,0.905674799,2,0.358411919
525,0.089267311,0.850448997,3,3,3,1,2.158964412,6.39E-06,0.650585467,0.925292733,2,0.949378949,3,0.570900133
526,0.042824324,0.86644617,1,2,3,2,2.618215636,2.50E-05,0.520557719,0.86027886,3,1.148495054,3,0.486576038
527,0.079234793,0.859589186,1,3,3,1,2.634099266,8.87E-06,0.512956754,0.856478377,1,0.765546102,1,0.462490411
528,0.038725767,0.848889834,2,2,2,1,2.674836754,5.74E-06,0.752346948,0.976173474,2,0.845428447,2,0.298504704
529,0.054903986,0.875256803,2,3,3,2,3.0754001,8.52E-06,0.465486055,0.832743028,1,0.8606011,1,0.638743481
530,0.0408965,0.852905051,1,3,2,3,2.336495167,1.61E-05,0.38710148,0.79355074,2,0.874092867,2,0.649239134
531,0.054657417,0.900993307,1,2,3,1,2.874447438,7.30E-06,0.60256324,0.90128162,2,0.935227203,4,0.206388648
532,0.024769854,0.850830371,2,2,3,1,1.707209526,1.22E-05,0.594635714,0.897317857,0,0.869198265,2,0.189141877
533,0.052653992,0.914108843,3,3,3,2,2.387499728,5.60E-06,0.47504875,0.837524375,3,1.237786117,4,0.363426362
534,0.097340735,0.919755015,1,2,3,2,2.163112499,7.04E-06,0.329206244,0.764603122,2,0.983057705,2,0.539000474
535,0.028197208,0.919126019,2,3,3,2,2.871111505,5.74E-06,0.249111751,0.724555876,2,0.848877535,1,0.458988006
536,0.07006254,0.875964029,2,2,3,2,2.660825375,7.72E-06,0.34252972,0.77126486,2,1.058341164,2,0.661645079
537,0.04002011,0.844150773,1,2,3,2,2.288319235,4.27E-06,0.448306495,0.824153248,3,1.145079786,4,0.591884117
538,0.039564011,0.889347382,1,2,2,1,2.578214137,4.99E-06,0.567886631,0.883943316,2,0.85888243,2,0.636841589
539,0.051158808,0.85413167,1,3,2,2,1.616643817,1.21E-05,0.789949506,0.994974753,3,1.061781121,2,0.615369177
540,0.096671183,0.872492876,2,2,3,1,3.13176295,2.95E-06,0.62910523,0.914552615,3,1.005700475,1,0.272246205
541,0.099036635,0.910965038,1,2,3,1,2.56242463,2.80E-06,0.354897606,0.777448803,0,1.150781156,2,0.592661746
542,0.024570605,0.915036794,1,3,3,2,2.034565506,3.15E-06,0.767879948,0.983939974,0,1.239681397,1,0.447422189
543,0.067337349,0.883778427,1,1,3,2,1.572427026,9.93E-06,0.579982842,0.889991421,3,0.766800227,3,0.611544056
544,0.02518196,0.887923365,1,3,3,2,3.328876128,1.72E-05,0.521385575,0.860692788,1,1.08058433,4,0.220105125
545,0.086766531,0.894154323,2,3,2,2,2.12587734,5.94E-06,0.672474112,0.936237056,0,0.93354642,1,0.642934094
546,0.084668045,0.888187814,2,2,2,2,3.088221624,5.40E-06,0.350201958,0.775100979,2,1.038959854,2,0.169141821
547,0.073176471,0.859864786,1,2,3,2,3.428288524,7.94E-06,0.520394107,0.860197053,0,1.081333043,3,0.435851753
548,0.071776074,0.908270414,1,2,2,2,1.8265083,9.26E-06,0.499480773,0.849740386,2,1.244837288,4,0.619386909
549,0.057579972,0.886354837,2,2,2,2,3.432552055,8.10E-06,0.396009635,0.798004817,3,0.776235733,2,0.229755095
550,0.047981725,0.857147111,1,3,2,2,3.145806721,7.37E-06,0.261450494,0.730725247,3,1.16595032,4,0.586257175
551,0.050952343,0.879905871,2,3,3,2,1.739425717,6.20E-06,0.688091355,0.944045677,3,1.181024349,1,0.632161344
552,0.092381565,0.857870129,2,2,2,1,1.776961803,5.26E-06,0.23121073,0.715605365,2,1.152564994,2,0.654979483
553,0.072317613,0.858774067,2,2,3,2,2.058733699,5.10E-06,0.659929648,0.929964824,2,0.891034306,4,0.211528967
554,0.038004794,0.854588838,3,2,3,2,2.451789088,4.36E-06,0.51902113,0.859510565,3,0.962309619,4,0.255471941
555,0.079373694,0.919832549,3,3,3,1,2.657980374,6.52E-06,0.685535186,0.942767593,2,1.016048358,4,0.427664383
556,0.095796364,0.918041616,1,2,1,3,2.638128605,2.96E-06,0.337550568,0.768775284,2,0.771040347,4,0.544583175
557,0.051752669,0.864647142,3,2,3,1,2.603542806,9.17E-06,0.298930702,0.749465351,1,1.042503979,4,0.199168656
558,0.048038618,0.907019826,2,3,2,2,2.347814278,3.03E-06,0.679854373,0.939927187,2,0.990793812,4,0.484950477
559,0.035124486,0.866515852,1,2,3,1,1.920350093,8.13E-06,0.482688898,0.841344449,3,0.941610947,3,0.243483422
560,0.06447593,0.904716185,2,2,3,2,3.371710592,8.41E-06,0.595758927,0.897879463,3,1.107796141,2,0.50109565
561,0.06955303,0.866048862,1,3,3,1,3.12427031,5.58E-06,0.717013198,0.958506599,0,1.013197831,4,0.654475813
562,0.072068567,0.874942721,2,2,2,3,2.64349572,8.30E-06,0.313071383,0.756535691,2,1.154616435,2,0.206769217
563,0.091519083,0.896250384,2,3,2,2,1.591937472,1.32E-05,0.528338175,0.864169088,1,1.173420165,1,0.371105567
564,0.061539004,0.88591935,2,3,3,2,3.086106538,1.13E-05,0.346199294,0.773099647,3,1.010868876,3,0.275084362
565,0.079174516,0.903312187,3,3,2,1,3.122466339,1.12E-05,0.495982988,0.847991494,2,1.055777526,1,0.241472318
566,0.031501112,0.886759803,1,3,3,3,1.717572103,6.62E-06,0.654166803,0.927083402,3,0.960967214,2,0.401829154
567,0.069003602,0.883412286,2,3,3,2,3.098520629,5.72E-06,0.451404602,0.825702301,2,1.073592613,2,0.431655771
568,0.051717518,0.859103082,1,3,3,3,2.587613233,8.05E-06,0.406657466,0.803328733,3,0.817280346,1,0.193918538
569,0.020045568,0.874477152,2,3,2,2,2.444514587,8.39E-06,0.536705146,0.868352573,3,0.76266748,4,0.474278009
570,0.086044755,0.84330394,2,2,3,2,1.624649618,6.75E-06,0.528313801,0.864156901,2,1.222577373,3,0.461553361
571,0.02418608,0.857856506,2,1,2,2,2.141638864,3.67E-06,0.471883887,0.835941944,2,0.840028144,3,0.51841007
572,0.091310404,0.87966182,2,3,3,2,3.320240837,6.75E-06,0.607161178,0.903580589,0,0.850693752,4,0.238588077
573,0.074958266,0.894518255,2,3,3,2,2.224750021,3.35E-06,0.485649277,0.842824639,3,1.058641663,3,0.244064314
574,0.085585654,0.912793035,2,3,3,2,1.69880814,5.70E-06,0.601812302,0.900906151,3,1.084941238,2,0.53812534
575,0.087585557,0.89226719,2,2,2,2,3.365847321,9.21E-06,0.501164165,0.850582082,0,1.073240099,2,0.265710945
576,0.093108037,0.898754436,2,2,2,3,1.622739747,1.13E-05,0.639149908,0.919574954,1,0.9963022,2,0.380091372
577,0.037287081,0.919461069,2,3,3,2,1.665604766,4.47E-06,0.496954651,0.848477325,2,0.923380072,3,0.593659036
578,0.074232894,0.868848173,2,2,2,1,2.067346683,1.85E-05,0.228005268,0.714002634,2,1.000927188,2,0.572299418
579,0.023622916,0.886728339,2,2,3,2,2.929340882,1.89E-06,0.799933284,0.999966642,0,0.882623787,4,0.434718809
580,0.055103713,0.918469312,1,2,3,1,3.291982341,1.01E-05,0.560949044,0.880474522,2,1.234106517,2,0.389438051
581,0.050920976,0.883869249,1,3,3,2,2.086247967,1.38E-05,0.758935921,0.979467961,3,0.958175988,1,0.559799898
582,0.095621797,0.854044779,2,2,3,2,2.97571276,4.25E-06,0.667268345,0.933634172,0,1.069892302,1,0.660369626
583,0.065831385,0.860414424,1,3,3,1,3.463288993,1.03E-05,0.569103046,0.884551523,0,1.124899106,1,0.42947024
584,0.096530213,0.867198541,3,2,3,1,2.193880705,1.22E-05,0.395206662,0.797603331,2,1.071452002,2,0.192401389
585,0.058643525,0.917717858,1,2,2,1,2.873027838,5.59E-06,0.674178354,0.937089177,2,1.168078842,2,0.188850729
586,0.047281861,0.855666402,2,2,2,1,1.908048258,1.24E-05,0.2563007,0.72815035,2,0.940915576,2,0.576758069
587,0.055291342,0.914742373,3,2,3,2,2.483116446,3.86E-06,0.795029552,0.997514776,3,1.057818455,2,0.593188011
588,0.094403656,0.886132108,2,2,2,2,2.107322748,1.03E-05,0.61201827,0.906009135,1,0.939109378,1,0.499964261
589,0.092514658,0.870250962,2,3,3,2,2.044822586,1.02E-05,0.267890583,0.733945291,1,1.089884937,4,0.534557755
590,0.039356046,0.854616525,3,3,3,2,2.613559931,8.67E-06,0.751473388,0.975736694,3,0.78143632,1,0.190311097
591,0.076640406,0.842464387,3,3,3,2,2.436112288,1.31E-05,0.49221751,0.846108755,2,1.241542937,1,0.429632628
592,0.084388519,0.910387509,2,2,2,2,1.838160639,7.88E-06,0.587075709,0.893537854,3,1.033875155,2,0.410922891
593,0.042571531,0.878787448,2,3,3,2,2.12308373,1.06E-05,0.499108769,0.849554385,3,1.244655842,1,0.283297921
594,0.036337646,0.844252718,1,2,2,1,2.629385151,3.76E-06,0.3276627,0.76383135,0,0.933923715,2,0.599199622
595,0.077977539,0.882123514,2,2,3,1,1.987744996,9.06E-06,0.231528536,0.715764268,0,0.940640465,3,0.423733147
596,0.056841025,0.845066384,3,3,3,1,2.681705458,6.10E-06,0.576141901,0.888070951,0,0.932533002,4,0.468830209
597,0.037914362,0.908930723,3,3,3,3,1.937736949,6.71E-06,0.671603242,0.935801621,2,0.795697054,1,0.660370393
598,0.02698818,0.91717869,3,3,3,3,2.331812942,8.40E-06,0.296288515,0.748144258,3,1.203698772,1,0.226849109
599,0.07883435,0.849936919,2,3,2,2,3.007267356,5.19E-06,0.773065906,0.986532953,2,0.900891273,2,0.509758696
600,0.021553582,0.847869279,1,3,2,1,2.141174908,1.06E-05,0.532259895,0.866129947,3,0.966139342,1,0.594256518
601,0.088129105,0.890794404,2,2,2,2,1.724489794,1.83E-05,0.459170746,0.829585373,1,0.929194927,2,0.641456794
602,0.027367452,0.908340014,3,3,3,2,1.586494273,3.13E-06,0.73523612,0.96761806,3,1.192721099,4,0.397171603
603,0.032143677,0.88407993,2,2,3,2,1.990640979,6.57E-06,0.342210278,0.771105139,0,1.246006804,3,0.369891561
604,0.092998822,0.862576161,2,2,2,1,2.700294508,4.36E-06,0.421800447,0.810900224,0,0.85226037,2,0.20012305
605,0.052819445,0.917751663,2,3,3,2,1.937196356,1.28E-05,0.611783027,0.905891513,3,0.997601645,4,0.595577783
606,0.064534602,0.846926322,1,2,2,2,2.494124062,8.48E-06,0.371237591,0.785618796,1,1.153005516,2,0.381349901
607,0.024768233,0.883417789,2,2,3,3,2.578768732,7.99E-06,0.28952658,0.74476329,3,1.082329517,4,0.501842065
608,0.071286996,0.855212238,1,3,3,2,2.300344849,1.09E-05,0.212233968,0.706116984,3,1.052966506,1,0.509502303
609,0.085525773,0.840192069,3,3,3,1,2.148690976,1.33E-05,0.75032265,0.975161325,1,0.924542815,4,0.268090882
610,0.083108292,0.884059057,2,3,3,1,2.197097611,1.12E-05,0.34774513,0.773872565,3,1.164703966,2,0.460348077
611,0.086413806,0.915896933,1,2,3,1,2.421055374,7.85E-06,0.219358752,0.709679376,0,1.247664352,3,0.367380517
612,0.071252266,0.885918208,1,2,3,1,2.041463503,1.09E-05,0.787382829,0.993691415,0,0.965227128,2,0.491093989
613,0.06929152,0.910283062,2,3,2,2,2.909886804,7.93E-06,0.483505061,0.841752531,2,0.76473099,1,0.542961541
614,0.06547794,0.877525837,1,3,3,3,2.238572223,1.77E-05,0.384739737,0.792369868,1,1.061071292,2,0.418594417
615,0.040220437,0.915626867,3,2,2,3,2.371076319,1.08E-05,0.436055884,0.818027942,1,1.100189808,2,0.631410111
616,0.050268264,0.880840366,2,3,2,2,2.569399289,1.85E-05,0.30946928,0.75473464,3,0.957343711,4,0.26393371
617,0.08643913,0.902051843,3,3,3,2,3.263114953,5.35E-06,0.488262672,0.844131336,3,0.948771141,4,0.300383008
618,0.072825859,0.882724825,1,3,3,1,2.486779024,1.28E-05,0.595199724,0.897599862,2,1.002168982,1,0.252741044
619,0.046259883,0.892542206,3,2,2,1,1.777898695,6.95E-06,0.772533387,0.986266693,1,1.171803494,2,0.450580138
620,0.083072269,0.842106,2,2,2,1,2.927017588,1.09E-05,0.597860793,0.898930396,1,1.222340802,2,0.569177533
621,0.064319962,0.872452701,3,3,2,3,3.366614234,1.28E-05,0.57616079,0.888080395,1,1.124878896,2,0.234630973
622,0.039868272,0.90359385,3,2,2,1,3.165967233,1.54E-05,0.438332216,0.819166108,0,1.025953632,2,0.360520684
623,0.025855473,0.884325931,2,3,2,3,2.787595881,9.47E-06,0.235134474,0.717567237,2,1.07899489,1,0.21003961
624,0.027398233,0.912541661,3,3,3,1,1.511875909,6.75E-06,0.407629909,0.803814954,2,0.899054274,2,0.496461454
625,0.046711169,0.871531509,1,3,3,3,2.543097229,1.18E-05,0.372701455,0.786350727,3,0.774672161,3,0.634747458
626,0.063158699,0.872613433,1,3,3,1,2.551355959,7.20E-06,0.492021659,0.84601083,1,1.198617601,4,0.234802231
627,0.055189558,0.899053565,1,2,3,1,2.116276323,1.92E-05,0.210058668,0.705029334,1,1.128526433,2,0.657150845
628,0.072222389,0.853653933,1,3,3,2,3.482985913,6.63E-06,0.596710218,0.898355109,3,0.819409551,1,0.232444922
629,0.053539995,0.900088096,2,2,2,2,2.853208621,4.14E-06,0.781151372,0.990575686,3,0.903015496,2,0.384671299
630,0.066505406,0.87908563,3,3,3,2,2.492011674,5.49E-06,0.455768531,0.827884266,3,0.984005667,4,0.506926814
631,0.058583177,0.875453401,1,3,3,2,2.300940385,9.45E-06,0.392874876,0.796437438,2,0.963218724,1,0.651494759
632,0.078029085,0.879535188,2,3,3,2,2.187641954,1.19E-05,0.359549776,0.779774888,3,0.756567587,2,0.612671666
633,0.051315294,0.84685236,2,3,3,1,1.680869503,2.82E-05,0.378675412,0.789337706,3,0.84179946,4,0.663301302
634,0.079758257,0.909593156,1,3,3,1,2.716622746,5.81E-05,0.740772833,0.970386417,1,0.952674132,1,0.550579155
635,0.09079488,0.866118583,1,2,3,2,3.109082844,3.35E-05,0.680999789,0.940499894,2,1.167959685,2,0.619129001
636,0.040813901,0.91351047,2,2,3,1,3.050264055,7.03E-06,0.665453459,0.93272673,0,1.229713403,4,0.625966909
637,0.0930297,0.889587161,3,2,2,2,3.180984675,1.44E-05,0.598532962,0.899266481,2,0.96731145,4,0.422040369
638,0.065047035,0.851417724,2,3,3,2,2.727794719,1.06E-05,0.620978438,0.910489219,1,1.085388063,2,0.542001871
639,0.035129215,0.846810033,1,2,3,1,2.733666349,5.38E-06,0.258370776,0.729185388,0,0.895224119,1,0.564145346
640,0.023870953,0.882010606,3,2,3,2,2.708378687,7.66E-06,0.78665145,0.993325725,3,0.798161038,2,0.39661014
641,0.074693323,0.896779748,3,3,2,1,1.525760867,1.82E-05,0.33647092,0.76823546,1,0.870620987,1,0.441808677
642,0.049722984,0.867228653,2,2,3,2,1.66852345,6.67E-06,0.354949459,0.777474729,1,0.863396774,4,0.524834643
643,0.052644456,0.869881996,1,2,2,1,1.995819093,7.76E-06,0.542251226,0.871125613,0,1.090157109,2,0.531585477
644,0.033587145,0.890141996,2,2,3,2,2.751897803,2.35E-05,0.224356292,0.712178146,0,1.030268046,1,0.296126301
645,0.066604001,0.911461735,2,3,3,2,2.998198419,1.03E-05,0.253582711,0.726791356,2,0.920817671,4,0.358420339
646,0.081725938,0.862572077,2,3,2,3,3.06962192,8.86E-06,0.463374176,0.831687088,3,1.236769187,2,0.321917875
647,0.074988925,0.869387012,2,3,3,2,3.259835832,1.30E-05,0.542474016,0.871237008,3,1.180040478,4,0.663784287
648,0.047533483,0.843062147,2,3,2,1,2.177738879,1.85E-05,0.589741405,0.894870703,2,0.817029658,3,0.166952733
649,0.076324281,0.896858353,2,2,3,3,1.554652251,1.64E-05,0.595660643,0.897830321,2,0.836574615,2,0.534608181
650,0.060312061,0.896564688,1,3,2,3,1.711932332,1.44E-05,0.295245895,0.747622948,3,0.99278765,2,0.547266211
651,0.067752539,0.882360922,3,2,3,2,1.88659445,1.30E-05,0.608582241,0.904291121,1,0.932583477,1,0.466989774
652,0.025152061,0.872950295,1,3,2,2,2.006436346,8.95E-06,0.365837018,0.782918509,1,0.822131198,3,0.197991075
653,0.062489702,0.869543788,2,3,2,2,3.282573348,1.40E-05,0.619096894,0.909548447,3,1.063268888,2,0.349670458
654,0.069993692,0.910577921,2,2,3,2,1.699790037,1.57E-05,0.551560075,0.875780037,1,1.157193679,3,0.572648132
655,0.06883866,0.85869289,2,2,2,1,2.254061684,2.41E-05,0.498129586,0.849064793,2,0.996494014,3,0.367394725
656,0.081443534,0.879781312,2,3,3,2,1.523793828,4.52E-06,0.688298494,0.944149247,2,0.908724992,4,0.56536687
657,0.064988492,0.892541503,1,3,3,1,2.689890325,6.76E-06,0.640642662,0.920321331,3,0.798401326,4,0.381079499
658,0.053122244,0.903522278,1,2,2,3,1.566822551,8.50E-06,0.474027606,0.837013803,2,1.107396931,2,0.467408705
